1777,3653
1779,2884
1782,2748
1785,0005
1786,0216
1787,7922
1788,0912
1788,3127
1788,4599
1788,6274
1788,8813
1789,1583
1789,4603
1789,4698
1789,5486
1789,5511
1789,5680
1789,5680
1789,8145
1789,9455
1789,9455
1790,0552
1790,1268
1790,2332
1790,4032
1790,5132
1790,5132
1790,5898
1790,5898
1790,6031
1790,6966
1790,6966
1790,7280
1790,7280
1790,7280
1790,7280
1790,7280
1790,7280
1790,7280
1790,7280
1790,7280
1790,7280
1790,7844
1790,7844
1790,7844
1790,7844
1790,7844
1790,7897
1790,8669
1790,8669
1790,8669
1790,8669
1790,8669
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,8754
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9106
1790,9143
1790,8676
1790,8676
1790,8676
1790,8676
1790,8676
1790,8676
1790,7629
1790,7629
1790,7629
1790,8090
1790,8090
1790,8848
1790,8848
1790,8848
1790,8848
1790,8848
1790,8848
1790,8848
1790,8848
1790,8848
1790,8848
1790,8848
1790,8848
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,8958
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9344
1790,9534
