222,8107
222,6465
222,6209
222,5296
222,4634
222,4371
222,4118
222,3715
222,3470
222,3470
222,3306
222,3306
222,3270
222,3160
222,2791
222,2789
222,2297
222,1614
222,1614
222,1614
222,1614
222,1188
222,1113
222,1046
222,0960
222,0960
222,0960
222,0960
222,0830
222,0672
222,0494
222,0410
222,0365
222,0209
222,0198
222,0198
222,0198
222,0198
222,0196
222,0196
222,0196
222,0196
222,0612
222,0612
222,0612
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0433
222,0375
222,0375
222,0375
222,0375
222,0366
222,0366
222,0366
222,0366
222,0364
222,0364
222,0364
222,0219
222,0219
