1782,6939
1785,9625
1787,3058
1787,9307
1788,2246
1788,1767
1788,3675
1788,3675
1788,4923
1788,3876
1788,5869
1788,9084
1789,6189
1789,8778
1789,8778
1789,8778
1789,9645
1789,9645
1789,9754
1790,0757
1790,2070
1790,2070
1790,1055
1790,2205
1790,3421
1790,3825
1790,4443
1790,4804
1790,4804
1790,4831
1790,5524
1790,5524
1790,5524
1790,5524
1790,5878
1790,6785
1790,6785
1790,6785
1790,6785
1790,7608
1790,7608
1790,7608
1790,7851
1790,7851
1790,6834
1790,6834
1790,6834
1790,8070
1790,8070
1790,7685
1790,7685
1790,7685
1790,7685
1790,7685
1790,7796
1790,7796
1790,7796
1790,7796
1790,7806
1790,7806
1790,8049
1790,8049
1790,8087
1790,7953
1790,7953
1790,7974
1790,7974
1790,7974
1790,7974
1790,7974
1790,8177
1790,8384
1790,8384
1790,8384
1790,8384
1790,9676
1790,9676
