1769,1998
1779,4475
1779,3176
1783,4547
1785,1948
1787,4202
1789,6021
1791,1105
1792,5759
1793,2742
1793,3454
1793,5012
1794,0926
1794,2758
1794,2758
1794,3126
1794,5030
1794,5030
1794,5077
1794,5077
1794,4980
1794,6781
1794,8208
1794,8308
1794,9175
1794,9175
1794,9604
1795,4628
1795,6760
1795,8980
1796,1562
1796,3299
1796,8945
1797,0298
1797,3680
1797,3680
1797,3680
1797,3680
1797,3680
1797,4034
1797,5796
1797,6799
1797,6975
1797,6975
1797,6975
1797,6975
1797,6975
1797,6975
1797,6975
1797,8105
1797,8105
1797,7998
1797,8101
1797,8101
1797,8101
1797,8956
1797,8956
1797,8956
1797,9366
1797,9366
1797,9366
1797,9366
1797,9366
1797,9366
1797,9366
1797,9366
1797,9664
1798,0879
1798,0879
1798,1502
1798,1502
1798,1502
1798,1502
1798,1502
