1779,6543
1782,5366
1786,0869
1790,2466
1791,9486
1793,1116
1794,2366
1794,9820
1795,2629
1795,4490
1795,8317
1796,0440
1796,1918
1796,2322
1796,5151
1796,8696
1797,0176
1796,6139
1796,7205
1796,9305
1796,9305
1796,9305
1796,9305
1796,9305
1796,9305
1797,0655
1797,0655
1797,0655
1797,0655
1797,0655
1797,0655
1797,0655
1797,0808
1797,0808
1797,0808
1797,0808
1797,1490
1797,1490
1797,1490
1796,8620
1796,8620
1796,8620
1796,8620
1796,9256
1796,9288
1796,9288
1797,2314
1797,2314
1797,2314
1797,2314
1797,2314
1797,2314
1797,2314
1797,2314
1797,2314
1797,2314
1797,2314
