222,4856
222,4577
222,4209
222,3133
222,2031
222,0176
221,9515
221,9166
221,7659
221,4477
221,3697
221,3455
221,3106
221,2555
221,2200
221,1772
221,0682
221,0673
221,0673
221,0485
221,0250
221,0250
221,0064
221,0061
221,0061
221,0061
221,0021
221,0021
221,0015
221,0015
221,0015
221,0015
221,0015
221,0015
221,0015
221,0015
220,9936
220,9887
220,9886
220,9886
220,9886
220,9886
220,9834
220,9834
220,9834
220,9714
220,9551
220,9294
220,9235
220,8989
220,8989
220,8460
220,8355
220,8355
220,7875
220,7875
220,7253
220,7253
220,6231
220,5710
