032704,4012
031502,2065
030560,0063
028266,8567
027969,0016
027397,2232
027194,0649
027048,1299
027048,1299
027048,1299
027048,1299
027006,8306
027000,4474
027000,4474
026977,9594
026971,6575
026960,1618
026843,8732
026777,0422
026777,0422
026721,6737
026745,3960
026745,3960
026685,4122
026549,2159
026493,8216
026475,5716
026475,5716
026475,5716
026436,9344
026436,9344
026361,2297
026361,2297
026290,0660
026281,0211
026281,0211
026281,0211
026281,0211
026281,0211
026281,0211
026281,0211
026270,5297
026268,6911
026268,6911
026268,6911
026265,7342
026265,7342
026206,5461
026206,5461
026133,4475
026133,4475
026131,2233
026110,7477
026093,5879
026093,5879
026093,5879
026093,5879
026093,5879
026093,5879
026093,5879
026093,5879
026093,5879
026093,5879
026090,6764
026136,4374
026136,4374
026136,4374
026136,4374
026291,3391
026291,3391
026271,1503
026236,3907
026233,3153
026215,4098
026215,4098
026102,4068
026102,4068
026090,6454
026042,4394
026040,0521
025986,7127
025986,7127
025931,0425
025931,0425
025927,0189
025927,0189
025927,0189
025927,0189
025927,0189
025927,0189
025927,0189
025914,5196
025914,5196
025914,5196
025914,5196
025914,5196
025914,5196
025914,5196
025914,5196
025914,5196
025886,9479
025886,9479
025886,9479
025884,4838
025884,4838
025884,4838
025875,7756
025875,7756
025875,7756
025875,7756
025875,7756
025838,6380
025838,6380
025837,4169
025837,4169
025837,4169
025837,4169
025837,4169
025837,4169
